image,cve_id,package,n_scanners,scanners
nginx-1.20,CVE-2026-3784,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-4873,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-5545,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-5773,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-6253,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-6429,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-7168,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2021-22898,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2021-22922,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2021-22923,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2021-22924,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-35252,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-28320,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-28322,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-38546,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2024-2379,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2025-0725,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2025-10966,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2025-14017,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2025-15079,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2025-15224,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-6276,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2019-8457,libdb5.3,2,"grype,trivy"
nginx-1.20,CVE-2024-45491,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2024-45492,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2022-40674,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2022-43680,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2023-52425,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2024-45490,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2024-8176,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2026-25210,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2024-50602,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2025-59375,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2025-66382,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2026-32776,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2026-32777,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2026-32778,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2013-0340,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2023-52426,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2024-28757,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2026-24515,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2026-41080,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2026-45186,libexpat1,2,"grype,trivy"
nginx-1.20,CVE-2022-1304,libext2fs2,2,"grype,trivy"
nginx-1.20,CVE-2022-27404,libfreetype6,2,"grype,trivy"
nginx-1.20,CVE-2022-27405,libfreetype6,2,"grype,trivy"
nginx-1.20,CVE-2022-27406,libfreetype6,2,"grype,trivy"
nginx-1.20,CVE-2025-27363,libfreetype6,2,"grype,trivy"
nginx-1.20,CVE-2022-31782,libfreetype6,2,"grype,trivy"
nginx-1.20,CVE-2023-4039,libgcc-s1,2,"grype,trivy"
nginx-1.20,CVE-2021-33560,libgcrypt20,2,"grype,trivy"
nginx-1.20,CVE-2026-41989,libgcrypt20,3,"grype,scout,trivy"
nginx-1.20,CVE-2018-6829,libgcrypt20,3,"grype,scout,trivy"
nginx-1.20,CVE-2024-2236,libgcrypt20,3,"grype,scout,trivy"
nginx-1.20,CVE-2021-40145,libgd3,2,"grype,trivy"
nginx-1.20,CVE-2021-38115,libgd3,2,"grype,trivy"
nginx-1.20,CVE-2021-40812,libgd3,2,"grype,trivy"
nginx-1.20,CVE-2026-33845,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2022-2509,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2023-0361,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2024-0553,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2024-0567,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2025-32988,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2025-32990,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-33846,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-3833,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-42010,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-42011,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2021-4209,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2023-5981,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2024-12243,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2024-28834,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2024-28835,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2025-14831,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2025-6395,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2025-9820,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2011-3389,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-3832,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-42009,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-42012,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-42013,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-42014,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-42015,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-5260,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2026-5419,libgnutls30,2,"grype,trivy"
nginx-1.20,CVE-2024-37371,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2022-42898,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2024-37370,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2023-36054,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2025-24528,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2025-3576,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2026-40355,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2026-40356,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2018-5709,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2024-26458,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2024-26461,libgssapi-krb5-2,2,"grype,trivy"
nginx-1.20,CVE-2025-5222,libicu67,2,"grype,trivy"
nginx-1.20,CVE-2017-9937,libjbig0,2,"grype,trivy"
nginx-1.20,CVE-2021-46822,libjpeg62-turbo,2,"grype,trivy"
nginx-1.20,CVE-2024-37371,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2022-42898,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2024-37370,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2023-36054,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2025-24528,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2025-3576,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2026-40355,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2026-40356,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2018-5709,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2024-26458,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2024-26461,libk5crypto3,2,"grype,trivy"
nginx-1.20,CVE-2024-37371,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2022-42898,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2024-37370,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2023-36054,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2025-24528,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2025-3576,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2026-40355,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2026-40356,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2018-5709,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2024-26458,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2024-26461,libkrb5-3,2,"grype,trivy"
nginx-1.20,CVE-2024-37371,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2022-42898,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2024-37370,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2023-36054,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2025-24528,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2025-3576,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2026-40355,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2026-40356,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2018-5709,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2024-26458,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2024-26461,libkrb5support0,2,"grype,trivy"
nginx-1.20,CVE-2022-29155,libldap-2.4-2,2,"grype,trivy"
nginx-1.20,CVE-2023-2953,libldap-2.4-2,2,"grype,trivy"
nginx-1.20,CVE-2015-3276,libldap-2.4-2,2,"grype,trivy"
nginx-1.20,CVE-2017-14159,libldap-2.4-2,2,"grype,trivy"
nginx-1.20,CVE-2017-17740,libldap-2.4-2,2,"grype,trivy"
nginx-1.20,CVE-2020-15719,libldap-2.4-2,2,"grype,trivy"
nginx-1.20,CVE-2026-22185,libldap-2.4-2,2,"grype,trivy"
nginx-1.20,CVE-2026-34743,liblzma5,2,"grype,trivy"
nginx-1.20,CVE-2024-28085,libmount1,2,"grype,trivy"
nginx-1.20,CVE-2026-27456,libmount1,2,"grype,trivy"
nginx-1.20,CVE-2026-3184,libmount1,2,"grype,trivy"
nginx-1.20,CVE-2022-0563,libmount1,2,"grype,trivy"
nginx-1.20,CVE-2025-14104,libmount1,2,"grype,trivy"
nginx-1.20,CVE-2023-44487,libnghttp2-14,2,"grype,trivy"
nginx-1.20,CVE-2026-27135,libnghttp2-14,2,"grype,trivy"
nginx-1.20,CVE-2024-28182,libnghttp2-14,2,"grype,trivy"
nginx-1.20,CVE-2025-6020,libpam-modules,2,"grype,trivy"
nginx-1.20,CVE-2024-10041,libpam-modules,2,"grype,trivy"
nginx-1.20,CVE-2024-22365,libpam-modules,2,"grype,trivy"
nginx-1.20,CVE-2025-6020,libpam-modules-bin,2,"grype,trivy"
nginx-1.20,CVE-2024-10041,libpam-modules-bin,2,"grype,trivy"
nginx-1.20,CVE-2024-22365,libpam-modules-bin,2,"grype,trivy"
nginx-1.20,CVE-2025-6020,libpam-runtime,2,"grype,trivy"
nginx-1.20,CVE-2024-10041,libpam-runtime,2,"grype,trivy"
nginx-1.20,CVE-2024-22365,libpam-runtime,2,"grype,trivy"
nginx-1.20,CVE-2025-6020,libpam0g,2,"grype,trivy"
nginx-1.20,CVE-2024-10041,libpam0g,2,"grype,trivy"
nginx-1.20,CVE-2024-22365,libpam0g,2,"grype,trivy"
nginx-1.20,CVE-2022-1586,libpcre2-8-0,2,"grype,trivy"
nginx-1.20,CVE-2022-1587,libpcre2-8-0,2,"grype,trivy"
nginx-1.20,CVE-2022-41409,libpcre2-8-0,2,"grype,trivy"
nginx-1.20,CVE-2017-11164,libpcre3,2,"grype,trivy"
nginx-1.20,CVE-2017-16231,libpcre3,2,"grype,trivy"
nginx-1.20,CVE-2017-7245,libpcre3,2,"grype,trivy"
nginx-1.20,CVE-2017-7246,libpcre3,2,"grype,trivy"
nginx-1.20,CVE-2019-20838,libpcre3,2,"grype,trivy"
nginx-1.20,CVE-2025-64720,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2025-65018,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2025-66293,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2026-22695,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2026-22801,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2026-25646,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2026-33416,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2026-33636,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2025-64505,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2025-64506,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2026-34757,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2019-6129,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2021-4214,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2025-28162,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2025-28164,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2026-3713,libpng16-16,2,"grype,trivy"
nginx-1.20,CVE-2021-36084,libsepol1,2,"grype,trivy"
nginx-1.20,CVE-2021-36085,libsepol1,2,"grype,trivy"
nginx-1.20,CVE-2021-36086,libsepol1,2,"grype,trivy"
nginx-1.20,CVE-2021-36087,libsepol1,2,"grype,trivy"
nginx-1.20,CVE-2024-28085,libsmartcols1,2,"grype,trivy"
nginx-1.20,CVE-2026-27456,libsmartcols1,2,"grype,trivy"
nginx-1.20,CVE-2026-3184,libsmartcols1,2,"grype,trivy"
nginx-1.20,CVE-2022-0563,libsmartcols1,2,"grype,trivy"
nginx-1.20,CVE-2025-14104,libsmartcols1,2,"grype,trivy"
nginx-1.20,CVE-2022-1304,libss2,2,"grype,trivy"
nginx-1.20,CVE-2026-7598,libssh2-1,2,"grype,trivy"
nginx-1.20,CVE-2020-22218,libssh2-1,2,"grype,trivy"
nginx-1.20,CVE-2022-1292,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2022-2068,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2022-4450,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-0215,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-0286,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-0464,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2025-69419,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2025-69421,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2026-28387,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2026-28388,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2026-28389,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2026-28390,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2022-2097,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2022-4304,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-0465,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-0466,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-2650,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-3446,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-3817,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-5678,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2024-0727,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2024-13176,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2024-4741,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2024-5535,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2025-68160,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2025-69418,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2025-69420,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2025-9230,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2026-22795,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2026-22796,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2024-2511,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2024-9143,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2025-27587,libssl1.1,2,"grype,trivy"
nginx-1.20,CVE-2023-4039,libstdc++6,2,"grype,trivy"
nginx-1.20,CVE-2023-50387,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2023-50868,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2026-29111,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2022-3821,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2022-4415,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2023-7008,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2025-4598,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2026-40225,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2026-40226,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2026-4105,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2013-4392,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2020-13529,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2023-31437,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2023-31438,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2023-31439,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2026-40228,libsystemd0,2,"grype,trivy"
nginx-1.20,CVE-2021-46848,libtasn1-6,3,"grype,scout,trivy"
nginx-1.20,CVE-2024-12133,libtasn1-6,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-13151,libtasn1-6,2,"grype,trivy"
nginx-1.20,CVE-2022-3970,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-25434,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-52355,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-52356,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2024-7006,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-9900,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2026-4775,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-1354,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-1355,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-1622,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-1623,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2056,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2057,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2058,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2519,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2520,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2521,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2867,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2868,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2869,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-2953,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-34526,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-3570,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-3597,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-3598,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-3599,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-3626,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-3627,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-40090,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-4645,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-48281,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0795,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0796,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0797,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0798,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0799,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0800,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0801,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0802,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0803,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-0804,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-25433,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-25435,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-26965,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-26966,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-2908,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-30086,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-30774,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-3316,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-3576,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-3618,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-40745,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-41175,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-6277,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2017-16232,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2018-10126,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-1056,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-1210,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-1916,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-30775,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-3164,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2023-6228,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2024-13978,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-61143,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-61144,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-61145,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-8176,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-8177,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-8534,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-8851,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-8961,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2025-9165,libtiff5,2,"grype,trivy"
nginx-1.20,CVE-2022-29458,libtinfo6,2,"grype,trivy"
nginx-1.20,CVE-2023-29491,libtinfo6,2,"grype,trivy"
nginx-1.20,CVE-2025-69720,libtinfo6,2,"grype,trivy"
nginx-1.20,CVE-2023-50495,libtinfo6,2,"grype,trivy"
nginx-1.20,CVE-2025-6141,libtinfo6,2,"grype,trivy"
nginx-1.20,CVE-2021-46828,libtirpc-common,2,"grype,trivy"
nginx-1.20,CVE-2021-46828,libtirpc3,2,"grype,trivy"
nginx-1.20,CVE-2023-50387,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2023-50868,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2026-29111,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2022-3821,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2022-4415,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2023-7008,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2025-4598,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2026-40225,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2026-40226,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2026-4105,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2013-4392,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2020-13529,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2023-31437,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2023-31438,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2023-31439,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2026-40228,libudev1,2,"grype,trivy"
nginx-1.20,CVE-2024-28085,libuuid1,2,"grype,trivy"
nginx-1.20,CVE-2026-27456,libuuid1,2,"grype,trivy"
nginx-1.20,CVE-2026-3184,libuuid1,2,"grype,trivy"
nginx-1.20,CVE-2022-0563,libuuid1,2,"grype,trivy"
nginx-1.20,CVE-2025-14104,libuuid1,2,"grype,trivy"
nginx-1.20,CVE-2023-1999,libwebp6,2,"grype,trivy"
nginx-1.20,CVE-2023-4863,libwebp6,2,"grype,trivy"
nginx-1.20,CVE-2023-3138,libx11-6,2,"grype,trivy"
nginx-1.20,CVE-2023-43787,libx11-6,2,"grype,trivy"
nginx-1.20,CVE-2023-43785,libx11-6,2,"grype,trivy"
nginx-1.20,CVE-2023-43786,libx11-6,2,"grype,trivy"
nginx-1.20,CVE-2023-3138,libx11-data,2,"grype,trivy"
nginx-1.20,CVE-2023-43787,libx11-data,2,"grype,trivy"
nginx-1.20,CVE-2023-43785,libx11-data,2,"grype,trivy"
nginx-1.20,CVE-2023-43786,libx11-data,2,"grype,trivy"
nginx-1.20,CVE-2024-56171,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-49794,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-49796,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-2309,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-40303,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-40304,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-49043,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2024-25062,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-24928,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-27113,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-32414,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-32415,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-6021,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2026-6732,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2016-3709,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-29824,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-28484,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-29469,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-39615,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-45322,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2024-34459,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-9714,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2026-0990,libxml2,2,"grype,trivy"
nginx-1.20,CVE-2025-6170,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-8732,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2026-0989,libxml2,2,"grype,trivy"
nginx-1.20,CVE-2026-0992,libxml2,2,"grype,trivy"
nginx-1.20,CVE-2026-1757,libxml2,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-44617,libxpm4,2,"grype,trivy"
