scanner,image,cve_id,package,version,severity
scout,nginx-1.20,CVE-2025-65018,libpng1.6,1.6.37-3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-66293,libpng1.6,1.6.37-3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-42010,gnutls28,3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-1292,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-2068,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-2068,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-2961,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-33601,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-5435,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-0361,gnutls28,3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-33602,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-69419,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-69419,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-42011,gnutls28,3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2020-22218,libssh2,1.9.0-2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2021-22946,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2021-46828,libtirpc,1.3.1-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-2309,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-2509,gnutls28,3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-27405,freetype,2.10.4%2Bdfsg-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-27406,freetype,2.10.4%2Bdfsg-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-27775,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-27781,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-27782,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-40303,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-43680,expat,2.2.10-2%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-44617,libxpm,1%3A3.5.12-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-46285,libxpm,1%3A3.5.12-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-0464,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-0464,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-3138,libx11,2%3A1.7.2-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-50387,systemd,247.3-7?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-50868,systemd,247.3-7?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-52356,tiff,4.2.0-1%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-52425,expat,2.2.10-2%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-0553,gnutls28,3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-0567,gnutls28,3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-25062,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-37370,krb5,1.18.3-6%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-45490,expat,2.2.10-2%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-4741,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-4741,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-7006,tiff,4.2.0-1%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-6021,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-69420,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-69420,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-69421,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-69421,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-7424,libxslt,1.1.34-4?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-9230,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-9230,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-27135,nghttp2,1.43.0-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-28388,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-28388,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-28389,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-28389,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-28390,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-28390,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-33416,libpng1.6,1.6.37-3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-33845,gnutls28,3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-33846,gnutls28,3.7.1-5?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-4046,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-5928,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-33636,libpng1.6,1.6.37-3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-3570,tiff,4.2.0-1%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2020-16156,perl,5.32.1-4%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2021-3999,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-1304,e2fsprogs,1.46.2-2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-40304,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-29491,ncurses,6.2%2B20201114-2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-43787,libx11,2%3A1.7.2-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-4911,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-55549,libxslt,1.1.34-4?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-56171,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-24855,libxslt,1.1.34-4?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-24928,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-4802,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-6020,pam,1.4.0-9%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-68973,gnupg2,2.2.27-2%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-4775,tiff,4.2.0-1%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-22576,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-40674,expat,2.2.10-2%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-49043,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-31484,perl,5.32.1-4%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-33599,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-27363,freetype,2.10.4%2Bdfsg-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-28387,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-28387,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-25646,libpng1.6,1.6.37-3?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-27784,nginx,1.20.2-1~bullseye?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-32647,nginx,1.20.2-1~bullseye?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2024-2398,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-27651,nginx,1.20.2-1~bullseye?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2021-30560,libxslt,1.1.34-4?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-42898,krb5,1.18.3-6%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2022-4883,libxpm,1%3A3.5.12-1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-25434,tiff,4.2.0-1%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-27533,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2023-27534,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2025-9900,tiff,4.2.0-1%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2026-27654,nginx,1.20.2-1~bullseye?os_distro=bullseye&os_name=debian&os_version=11,HIGH
scout,nginx-1.20,CVE-2021-22945,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2021-46848,libtasn1-6,4.16.0-2?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2022-1586,pcre2,10.36-2?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2022-1587,pcre2,10.36-2?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2024-37371,krb5,1.18.3-6%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2024-5535,openssl,1.1.1n-0%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2024-5535,openssl,1.1.1n-0%2Bdeb11u2?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2025-49794,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2025-49796,libxml2,2.9.10%2Bdfsg-6.7%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2022-1664,dpkg,1.20.9?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2022-27404,freetype,2.10.4%2Bdfsg-1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2022-29155,openldap,2.4.57%2Bdfsg-3?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2022-32207,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2022-32221,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2022-37434,zlib,1%3A1.2.11.dfsg-2%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2023-38545,curl,7.74.0-1.3%2Bdeb11u1?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2024-45491,expat,2.2.10-2%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2024-45492,expat,2.2.10-2%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
scout,nginx-1.20,CVE-2026-5450,glibc,2.31-13%2Bdeb11u3?os_distro=bullseye&os_name=debian&os_version=11,CRITICAL
trivy,debian-bullseye-slim,CVE-2011-3374,apt,2.2.4,LOW
trivy,debian-bullseye-slim,CVE-2022-3715,bash,5.1-2+deb11u1,HIGH
trivy,debian-bullseye-slim,TEMP-0841856-B18BAF,bash,5.1-2+deb11u1,LOW
trivy,debian-bullseye-slim,CVE-2026-27456,bsdutils,1:2.36.1-8+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-3184,bsdutils,1:2.36.1-8+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2022-0563,bsdutils,1:2.36.1-8+deb11u2,LOW
trivy,debian-bullseye-slim,CVE-2025-14104,bsdutils,1:2.36.1-8+deb11u2,LOW
trivy,debian-bullseye-slim,CVE-2016-2781,coreutils,8.32-4+b1,LOW
trivy,debian-bullseye-slim,CVE-2017-18018,coreutils,8.32-4+b1,LOW
trivy,debian-bullseye-slim,CVE-2025-5278,coreutils,8.32-4+b1,LOW
trivy,debian-bullseye-slim,CVE-2025-6297,dpkg,1.20.13,LOW
trivy,debian-bullseye-slim,CVE-2023-4039,gcc-10-base,10.2.1-6,LOW
trivy,debian-bullseye-slim,CVE-2023-4039,gcc-9-base,9.3.0-22,LOW
trivy,debian-bullseye-slim,CVE-2025-30258,gpgv,2.2.27-2+deb11u3,MEDIUM
trivy,debian-bullseye-slim,CVE-2025-68972,gpgv,2.2.27-2+deb11u3,MEDIUM
trivy,debian-bullseye-slim,CVE-2022-3219,gpgv,2.2.27-2+deb11u3,LOW
trivy,debian-bullseye-slim,CVE-2011-3374,libapt-pkg6.0,2.2.4,LOW
trivy,debian-bullseye-slim,CVE-2026-27456,libblkid1,2.36.1-8+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-3184,libblkid1,2.36.1-8+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2022-0563,libblkid1,2.36.1-8+deb11u2,LOW
trivy,debian-bullseye-slim,CVE-2025-14104,libblkid1,2.36.1-8+deb11u2,LOW
trivy,debian-bullseye-slim,CVE-2026-0861,libc-bin,2.31-13+deb11u13,HIGH
trivy,debian-bullseye-slim,CVE-2023-4806,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2023-4813,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2025-15281,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2025-8058,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-0915,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-4046,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-4437,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-4438,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-5435,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-5450,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-5928,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-6238,libc-bin,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2010-4756,libc-bin,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2018-20796,libc-bin,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-1010022,libc-bin,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-1010023,libc-bin,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-1010024,libc-bin,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-1010025,libc-bin,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-9192,libc-bin,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2026-0861,libc6,2.31-13+deb11u13,HIGH
trivy,debian-bullseye-slim,CVE-2023-4806,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2023-4813,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2025-15281,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2025-8058,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-0915,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-4046,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-4437,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-4438,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-5435,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-5450,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-5928,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-6238,libc6,2.31-13+deb11u13,MEDIUM
trivy,debian-bullseye-slim,CVE-2010-4756,libc6,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2018-20796,libc6,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-1010022,libc6,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-1010023,libc6,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-1010024,libc6,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-1010025,libc6,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-9192,libc6,2.31-13+deb11u13,LOW
trivy,debian-bullseye-slim,CVE-2019-8457,libdb5.3,5.3.28+dfsg1-0.8,CRITICAL
trivy,debian-bullseye-slim,CVE-2023-4039,libgcc-s1,10.2.1-6,LOW
trivy,debian-bullseye-slim,CVE-2021-33560,libgcrypt20,1.8.7-6,HIGH
trivy,debian-bullseye-slim,CVE-2026-41989,libgcrypt20,1.8.7-6,HIGH
trivy,debian-bullseye-slim,CVE-2018-6829,libgcrypt20,1.8.7-6,LOW
trivy,debian-bullseye-slim,CVE-2024-2236,libgcrypt20,1.8.7-6,LOW
trivy,debian-bullseye-slim,CVE-2026-33845,libgnutls30,3.7.1-5+deb11u9,CRITICAL
trivy,debian-bullseye-slim,CVE-2026-33846,libgnutls30,3.7.1-5+deb11u9,HIGH
trivy,debian-bullseye-slim,CVE-2026-3833,libgnutls30,3.7.1-5+deb11u9,HIGH
trivy,debian-bullseye-slim,CVE-2026-42010,libgnutls30,3.7.1-5+deb11u9,HIGH
trivy,debian-bullseye-slim,CVE-2026-42011,libgnutls30,3.7.1-5+deb11u9,HIGH
trivy,debian-bullseye-slim,CVE-2011-3389,libgnutls30,3.7.1-5+deb11u9,LOW
trivy,debian-bullseye-slim,CVE-2026-3832,libgnutls30,3.7.1-5+deb11u9,LOW
trivy,debian-bullseye-slim,CVE-2026-42009,libgnutls30,3.7.1-5+deb11u9,UNKNOWN
trivy,debian-bullseye-slim,CVE-2026-42012,libgnutls30,3.7.1-5+deb11u9,UNKNOWN
trivy,debian-bullseye-slim,CVE-2026-42013,libgnutls30,3.7.1-5+deb11u9,UNKNOWN
trivy,debian-bullseye-slim,CVE-2026-42014,libgnutls30,3.7.1-5+deb11u9,UNKNOWN
trivy,debian-bullseye-slim,CVE-2026-42015,libgnutls30,3.7.1-5+deb11u9,UNKNOWN
trivy,debian-bullseye-slim,CVE-2026-5260,libgnutls30,3.7.1-5+deb11u9,UNKNOWN
trivy,debian-bullseye-slim,CVE-2026-5419,libgnutls30,3.7.1-5+deb11u9,UNKNOWN
trivy,debian-bullseye-slim,CVE-2026-40355,libgssapi-krb5-2,1.18.3-6+deb11u7,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-40356,libgssapi-krb5-2,1.18.3-6+deb11u7,MEDIUM
trivy,debian-bullseye-slim,CVE-2018-5709,libgssapi-krb5-2,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2024-26458,libgssapi-krb5-2,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2024-26461,libgssapi-krb5-2,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2026-40355,libk5crypto3,1.18.3-6+deb11u7,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-40356,libk5crypto3,1.18.3-6+deb11u7,MEDIUM
trivy,debian-bullseye-slim,CVE-2018-5709,libk5crypto3,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2024-26458,libk5crypto3,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2024-26461,libk5crypto3,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2026-40355,libkrb5-3,1.18.3-6+deb11u7,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-40356,libkrb5-3,1.18.3-6+deb11u7,MEDIUM
trivy,debian-bullseye-slim,CVE-2018-5709,libkrb5-3,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2024-26458,libkrb5-3,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2024-26461,libkrb5-3,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2026-40355,libkrb5support0,1.18.3-6+deb11u7,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-40356,libkrb5support0,1.18.3-6+deb11u7,MEDIUM
trivy,debian-bullseye-slim,CVE-2018-5709,libkrb5support0,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2024-26458,libkrb5support0,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2024-26461,libkrb5support0,1.18.3-6+deb11u7,LOW
trivy,debian-bullseye-slim,CVE-2026-34743,liblzma5,5.2.5-2.1~deb11u1,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-27456,libmount1,2.36.1-8+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2026-3184,libmount1,2.36.1-8+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2022-0563,libmount1,2.36.1-8+deb11u2,LOW
trivy,debian-bullseye-slim,CVE-2025-14104,libmount1,2.36.1-8+deb11u2,LOW
trivy,debian-bullseye-slim,CVE-2024-10041,libpam-modules,1.4.0-9+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2024-10041,libpam-modules-bin,1.4.0-9+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2024-10041,libpam-runtime,1.4.0-9+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2024-10041,libpam0g,1.4.0-9+deb11u2,MEDIUM
trivy,debian-bullseye-slim,CVE-2022-41409,libpcre2-8-0,10.36-2+deb11u1,LOW
trivy,debian-bullseye-slim,CVE-2017-11164,libpcre3,2:8.39-13,LOW
